892	 u	23.245454545454546,22.845454545454544,3.581818181818182,27.736363636363638,25.12727272727273,19.118181818181817,25.78181818181818,0.0,17.227272727272727,27.318181818181817,16.327272727272728,26.10909090909091,0.01818181818181818,14.718181818181819,26.236363636363638,14.927272727272728,31.2,2.5272727272727273,20.081818181818182,27.854545454545455,9.327272727272728,34.74545454545454,32.41818181818182,26.745454545454546,36.93636363636364,14.554545454545455,13.209090909090909,12.5,12.263636363636364,12.00909090909091,14.145454545454545,14.163636363636364,13.672727272727272,14.172727272727272,14.181818181818182,12.590909090909092,12.136363636363637,11.936363636363636,13.027272727272727,14.572727272727272,12.454545454545455,13.809090909090909,13.772727272727273,13.8,13.781818181818181,8.0,2.0,2.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
893	 $	0.6333333333333333,10.311111111111112,18.022222222222222,8.7,0.25555555555555554,2.1333333333333333,17.11111111111111,24.155555555555555,18.42222222222222,5.411111111111111,10.244444444444444,22.055555555555557,24.488888888888887,23.955555555555556,20.633333333333333,16.866666666666667,24.38888888888889,24.066666666666666,24.6,28.966666666666665,7.322222222222222,17.844444444444445,17.788888888888888,13.733333333333333,10.366666666666667,4.944444444444445,6.588888888888889,9.422222222222222,9.877777777777778,8.033333333333333,4.933333333333334,13.8,15.255555555555556,13.188888888888888,5.7555555555555555,3.2555555555555555,6.655555555555556,10.366666666666667,10.988888888888889,7.688888888888889,9.244444444444444,11.455555555555556,11.577777777777778,10.733333333333333,9.044444444444444,9.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
894	 .	0.168141592920354,6.415929203539823,29.20353982300885,38.530973451327434,39.61946902654867,6.327433628318584,35.06194690265487,46.31858407079646,46.93805309734513,60.3716814159292,29.68141592920354,46.796460176991154,46.991150442477874,46.991150442477874,59.823008849557525,39.24778761061947,46.7787610619469,46.8141592920354,46.415929203539825,41.663716814159294,24.707964601769913,42.45132743362832,43.88495575221239,33.85840707964602,11.150442477876107,9.778761061946902,15.017699115044248,19.911504424778762,20.79646017699115,19.61946902654867,5.123893805309734,10.70796460176991,13.991150442477876,14.247787610619469,14.194690265486726,18.31858407079646,18.778761061946902,18.61061946902655,17.548672566371682,11.893805309734514,12.584070796460177,13.584070796460177,13.63716814159292,13.230088495575222,10.194690265486726,1.0,2.0,2.0,2.0,3.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,9.0
895	 a	9.32620320855615,23.764705882352942,23.28342245989305,22.41176470588235,3.3636363636363638,12.481283422459892,8.631016042780749,6.689839572192513,29.914438502673796,10.529411764705882,3.1497326203208558,14.502673796791443,20.288770053475936,29.946524064171122,6.593582887700535,22.470588235294116,17.56149732620321,10.893048128342246,29.983957219251337,5.481283422459893,20.518716577540108,29.3475935828877,22.44385026737968,27.09090909090909,27.684491978609625,11.02139037433155,11.235294117647058,9.491978609625669,11.368983957219251,11.368983957219251,13.828877005347593,15.026737967914439,15.026737967914439,15.02139037433155,12.304812834224599,8.283422459893048,8.53475935828877,8.096256684491978,8.053475935828876,11.871657754010695,12.88770053475936,12.967914438502675,12.855614973262032,12.95187165775401,12.957219251336898,0.0,0.0,7.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0
896	 a	5.132978723404255,17.71808510638298,18.99468085106383,19.680851063829788,17.76063829787234,9.840425531914894,12.638297872340425,1.8404255319148937,14.23936170212766,32.62234042553192,1.0957446808510638,8.579787234042554,12.98936170212766,19.26595744680851,28.97340425531915,16.154255319148938,20.77127659574468,3.478723404255319,18.670212765957448,27.02127659574468,15.824468085106384,23.898936170212767,21.1968085106383,17.867021276595743,42.29255319148936,10.590425531914894,10.925531914893616,8.813829787234043,11.01595744680851,11.01595744680851,13.0,15.22872340425532,15.25531914893617,15.25531914893617,15.00531914893617,8.207446808510639,8.606382978723405,8.180851063829786,7.829787234042553,10.595744680851064,12.675531914893616,12.73936170212766,12.73936170212766,12.00531914893617,12.73936170212766,2.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
897	 a	8.547945205479452,19.15068493150685,16.465753424657535,19.616438356164384,19.541095890410958,8.061643835616438,7.821917808219178,0.4178082191780822,14.136986301369863,30.801369863013697,2.493150684931507,11.904109589041095,14.95890410958904,20.910958904109588,27.08219178082192,17.69178082191781,17.97945205479452,1.952054794520548,19.60958904109589,26.0,15.863013698630137,23.78767123287671,20.410958904109588,15.547945205479452,41.657534246575345,10.726027397260275,10.753424657534246,9.595890410958905,10.849315068493151,10.842465753424657,13.787671232876713,14.945205479452055,14.945205479452055,14.945205479452055,14.91095890410959,8.32876712328767,8.479452054794521,8.04109589041096,8.143835616438356,10.726027397260275,12.917808219178083,13.04109589041096,13.006849315068493,11.849315068493151,13.047945205479452,2.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,4.0
898	 i	0.0,2.336283185840708,3.1769911504424777,3.8230088495575223,17.97345132743363,0.008849557522123894,1.5663716814159292,4.778761061946903,5.95575221238938,24.02654867256637,0.017699115044247787,0.19469026548672566,3.566371681415929,5.911504424778761,22.61946902654867,0.0,0.3274336283185841,4.0,5.9734513274336285,23.398230088495577,0.0,3.3805309734513274,5.592920353982301,5.884955752212389,25.575221238938052,3.52212389380531,3.3185840707964602,2.3716814159292037,2.5132743362831858,3.5132743362831858,0.035398230088495575,11.849557522123893,12.663716814159292,13.29203539823009,14.495575221238939,2.743362831858407,2.8761061946902653,2.398230088495575,2.6548672566371683,3.265486725663717,0.0,12.63716814159292,13.265486725663717,13.353982300884956,13.442477876106194,9.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,12.0
899	 i	2.204301075268817,7.268817204301075,9.0,10.021505376344086,4.032258064516129,0.043010752688172046,5.78494623655914,12.129032258064516,11.946236559139784,2.3978494623655915,0.0,3.6021505376344085,12.129032258064516,11.720430107526882,1.2473118279569892,0.0,2.5913978494623655,12.129032258064516,11.623655913978494,1.2365591397849462,2.075268817204301,8.03225806451613,11.956989247311828,11.924731182795698,7.247311827956989,4.096774193548387,2.4516129032258065,1.946236559139785,1.7096774193548387,4.096774193548387,11.817204301075268,12.96774193548387,13.763440860215054,14.096774193548388,13.741935483870968,3.064516129032258,2.5591397849462365,2.3333333333333335,2.3118279569892475,4.064516129032258,13.580645161290322,13.86021505376344,13.849462365591398,13.849462365591398,13.881720430107526,2.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,15.0
900	 $	0.6666666666666666,5.153846153846154,4.905982905982906,3.051282051282051,3.1367521367521367,0.09401709401709402,2.1538461538461537,5.273504273504273,5.82051282051282,6.854700854700854,0.05128205128205128,0.1452991452991453,1.8461538461538463,4.7094017094017095,12.854700854700855,0.0,0.0,0.07692307692307693,1.4871794871794872,16.854700854700855,0.0,0.0,0.0,0.05982905982905983,15.820512820512821,3.871794871794872,2.9316239316239314,1.5128205128205128,0.4700854700854701,0.1452991452991453,2.5213675213675213,13.256410256410257,12.871794871794872,10.957264957264957,6.897435897435898,0.3162393162393162,0.7521367521367521,1.8632478632478633,2.717948717948718,3.0085470085470085,0.008547008547008548,0.008547008547008548,0.37606837606837606,2.9316239316239314,14.512820512820513,7.0,1.0,3.0,3.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,4.0,2.0,1.0,4.0
901	 r	9.803571428571429,19.285714285714285,14.107142857142858,11.03125,33.111607142857146,7.785714285714286,23.950892857142858,23.053571428571427,11.183035714285714,20.098214285714285,1.2321428571428572,23.571428571428573,21.263392857142858,0.34375,0.0,1.8839285714285714,23.723214285714285,22.160714285714285,0.7366071428571429,0.0,12.352678571428571,24.049107142857142,23.727678571428573,12.375,0.0,8.352678571428571,8.325892857142858,5.638392857142857,5.803571428571429,8.325892857142858,11.683035714285714,12.888392857142858,12.879464285714286,11.678571428571429,12.892857142857142,12.669642857142858,12.65625,1.5044642857142858,1.7008928571428572,5.25,15.107142857142858,15.107142857142858,15.107142857142858,15.107142857142858,0.0,3.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0
902	 $	1.3508771929824561,6.649122807017544,3.9298245614035086,0.07017543859649122,0.0,1.7017543859649122,7.614035087719298,6.140350877192983,1.1228070175438596,0.0,0.9824561403508771,5.649122807017544,7.12280701754386,4.526315789473684,0.47368421052631576,0.14035087719298245,2.7017543859649122,6.947368421052632,6.578947368421052,1.456140350877193,0.10526315789473684,0.40350877192982454,3.3508771929824563,7.140350877192983,5.543859649122807,1.894736842105263,1.8771929824561404,1.5263157894736843,1.0,0.15789473684210525,4.385964912280702,14.192982456140351,11.526315789473685,2.6491228070175437,0.08771929824561403,0.14035087719298245,0.43859649122807015,1.1754385964912282,1.8596491228070176,2.6140350877192984,0.5789473684210527,3.526315789473684,10.12280701754386,13.456140350877194,8.719298245614034,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,7.0
903	 E	15.278688524590164,23.540983606557376,19.37704918032787,19.918032786885245,26.262295081967213,6.639344262295082,26.0327868852459,3.8852459016393444,4.19672131147541,17.934426229508198,5.278688524590164,27.721311475409838,17.40983606557377,19.16393442622951,17.983606557377048,5.262295081967213,26.918032786885245,3.19672131147541,6.754098360655738,12.098360655737705,17.065573770491802,27.950819672131146,17.57377049180328,16.524590163934427,32.704918032786885,10.819672131147541,8.721311475409836,8.262295081967213,8.459016393442623,11.098360655737705,13.262295081967213,13.491803278688524,13.491803278688524,13.491803278688524,13.491803278688524,12.049180327868852,11.59016393442623,9.934426229508198,12.098360655737705,13.081967213114755,14.491803278688524,14.475409836065573,14.459016393442623,13.950819672131148,14.40983606557377,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,15.0
904	 RightN	4.892156862745098,11.205882352941176,14.049019607843137,14.431372549019608,13.03921568627451,1.6862745098039216,2.3627450980392157,4.852941176470588,15.156862745098039,26.352941176470587,0.0,0.0,0.0784313725490196,11.07843137254902,26.754901960784313,0.0,0.0,0.19607843137254902,11.696078431372548,28.470588235294116,0.0,0.0,5.431372549019608,15.941176470588236,34.98039215686274,10.431372549019608,9.117647058823529,1.5294117647058822,1.6764705882352942,4.323529411764706,11.323529411764707,12.637254901960784,13.352941176470589,13.42156862745098,12.735294117647058,3.676470588235294,4.2254901960784315,4.235294117647059,4.637254901960785,6.196078431372549,0.0,0.0,14.323529411764707,14.5,14.509803921568627,6.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0
905	 a	10.381818181818181,24.045454545454547,23.381818181818183,23.236363636363638,4.863636363636363,12.781818181818181,8.581818181818182,6.454545454545454,29.78181818181818,12.909090909090908,3.209090909090909,15.909090909090908,21.354545454545455,29.954545454545453,8.545454545454545,22.8,17.3,11.927272727272728,30.0,6.963636363636364,21.527272727272727,28.881818181818183,23.245454545454546,27.772727272727273,28.527272727272727,11.3,11.372727272727273,9.618181818181819,11.436363636363636,11.436363636363636,14.181818181818182,15.145454545454545,15.145454545454545,15.127272727272727,13.018181818181818,8.654545454545454,8.927272727272728,8.318181818181818,8.372727272727273,11.9,12.836363636363636,12.854545454545455,12.8,12.845454545454546,12.845454545454546,3.0,0.0,0.0,2.0,3.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,7.0
906	 a	12.752380952380953,22.885714285714286,22.37142857142857,23.419047619047618,4.457142857142857,10.666666666666666,4.885714285714286,6.180952380952381,29.914285714285715,10.81904761904762,4.095238095238095,17.552380952380954,22.104761904761904,30.0,7.247619047619048,23.257142857142856,15.076190476190476,12.742857142857142,29.914285714285715,5.9714285714285715,21.81904761904762,28.666666666666668,22.085714285714285,28.02857142857143,27.8,11.114285714285714,11.161904761904761,9.81904761904762,11.333333333333334,11.333333333333334,14.704761904761904,15.17142857142857,15.17142857142857,15.17142857142857,13.019047619047619,8.380952380952381,8.638095238095238,8.161904761904761,8.161904761904761,12.066666666666666,12.81904761904762,12.82857142857143,12.685714285714285,12.82857142857143,12.82857142857143,7.0,2.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0
907	 RightN	6.731343283582089,13.373134328358208,14.149253731343284,13.701492537313433,12.791044776119403,0.8208955223880597,2.4925373134328357,9.805970149253731,17.16417910447761,21.388059701492537,0.0,0.08955223880597014,4.686567164179104,16.46268656716418,22.074626865671643,0.0,0.1044776119402985,5.044776119402985,16.62686567164179,22.970149253731343,0.0,3.417910447761194,13.701492537313433,16.597014925373134,29.35820895522388,9.0,6.373134328358209,2.253731343283582,2.388059701492537,5.492537313432836,12.761194029850746,13.492537313432836,13.552238805970148,13.477611940298507,12.880597014925373,4.074626865671642,4.477611940298507,4.492537313432836,4.656716417910448,6.074626865671642,0.0,13.82089552238806,14.26865671641791,14.26865671641791,14.194029850746269,4.0,3.0,5.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,9.0
908	 $	0.0,0.0,0.0,2.2027027027027026,31.027027027027028,0.0,0.05405405405405406,2.5675675675675675,19.0,39.513513513513516,0.6756756756756757,6.418918918918919,21.22972972972973,29.95945945945946,18.91891891891892,11.986486486486486,28.554054054054053,28.04054054054054,13.783783783783784,3.1216216216216215,28.45945945945946,22.66216216216216,6.216216216216216,0.9324324324324325,0.0945945945945946,0.0,0.7027027027027027,6.945945945945946,15.364864864864865,17.283783783783782,0.0945945945945946,0.6351351351351351,3.689189189189189,9.621621621621621,14.972972972972974,15.08108108108108,14.702702702702704,11.243243243243244,4.837837837837838,0.47297297297297297,13.027027027027026,11.972972972972974,8.175675675675675,4.378378378378378,1.0675675675675675,2.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0
909	 e	0.389937106918239,10.559748427672956,18.08805031446541,19.0188679245283,32.905660377358494,13.251572327044025,23.735849056603772,7.50314465408805,11.0,35.15723270440252,17.9874213836478,23.9748427672956,16.270440251572328,7.584905660377358,1.2264150943396226,16.660377358490567,24.0188679245283,14.949685534591195,1.5723270440251573,0.7547169811320755,3.69811320754717,18.452830188679247,23.836477987421382,22.20125786163522,28.89937106918239,6.716981132075472,9.339622641509434,9.39622641509434,9.377358490566039,8.220125786163521,9.037735849056604,12.553459119496855,13.685534591194969,13.71069182389937,13.70440251572327,11.81132075471698,11.81132075471698,5.3081761006289305,2.4213836477987423,10.867924528301886,10.729559748427674,13.861635220125786,14.28930817610063,14.276729559748428,14.257861635220126,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
910	 o	2.110294117647059,18.360294117647058,22.985294117647058,24.698529411764707,20.11764705882353,19.830882352941178,15.735294117647058,1.25,11.566176470588236,47.55882352941177,24.051470588235293,12.845588235294118,0.0,0.25,43.4485294117647,23.24264705882353,26.191176470588236,3.9926470588235294,0.33088235294117646,39.25735294117647,7.352941176470588,26.13235294117647,27.801470588235293,24.102941176470587,27.397058823529413,11.0,13.507352941176471,13.573529411764707,13.573529411764707,12.448529411764707,10.676470588235293,13.867647058823529,14.183823529411764,14.191176470588236,13.816176470588236,10.691176470588236,13.132352941176471,13.183823529411764,13.183823529411764,11.705882352941176,11.301470588235293,13.742647058823529,13.808823529411764,13.808823529411764,13.580882352941176,2.0,2.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,13.0
911	 4	0.20454545454545456,1.4318181818181819,11.886363636363637,16.045454545454547,2.1363636363636362,1.2954545454545454,12.545454545454545,24.454545454545453,19.0,3.4318181818181817,14.477272727272727,24.022727272727273,20.09090909090909,23.90909090909091,17.25,9.636363636363637,14.0,20.204545454545453,25.59090909090909,24.363636363636363,0.0,0.4318181818181818,10.0,20.65909090909091,8.727272727272727,3.0681818181818183,8.0,11.909090909090908,11.386363636363637,1.3863636363636365,3.727272727272727,8.886363636363637,13.545454545454545,14.340909090909092,5.068181818181818,4.318181818181818,4.454545454545454,10.409090909090908,10.931818181818182,6.113636363636363,4.318181818181818,5.590909090909091,11.318181818181818,13.045454545454545,9.113636363636363,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0
912	 ,	0.0,0.02702702702702703,6.033783783783784,29.466216216216218,30.81081081081081,0.013513513513513514,4.195945945945946,31.58108108108108,41.527027027027025,51.5472972972973,8.966216216216216,32.20945945945946,41.4527027027027,41.7972972972973,51.2027027027027,29.844594594594593,41.722972972972975,41.770270270270274,41.49324324324324,34.682432432432435,25.425675675675677,40.7027027027027,37.6554054054054,21.81081081081081,4.783783783783784,1.864864864864865,8.804054054054054,17.14864864864865,19.08783783783784,18.66216216216216,1.2027027027027026,5.614864864864865,11.905405405405405,15.141891891891891,15.222972972972974,14.58108108108108,15.628378378378379,15.567567567567568,14.337837837837839,6.986486486486487,12.27027027027027,12.695945945945946,12.506756756756756,10.93918918918919,7.986486486486487,4.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0
913	 o	2.253623188405797,18.6231884057971,21.318840579710145,24.318840579710145,21.043478260869566,18.72463768115942,14.891304347826088,1.0797101449275361,10.072463768115941,46.69565217391305,24.32608695652174,13.492753623188406,0.0,0.26811594202898553,42.094202898550726,23.007246376811594,27.08695652173913,5.094202898550725,0.7681159420289855,38.55072463768116,5.1231884057971016,23.97826086956522,28.434782608695652,24.920289855072465,23.405797101449274,10.731884057971014,13.601449275362318,13.673913043478262,13.666666666666666,12.094202898550725,10.485507246376812,13.681159420289855,14.03623188405797,14.014492753623188,13.710144927536232,10.826086956521738,13.253623188405797,13.289855072463768,13.268115942028986,11.318840579710145,10.652173913043478,13.572463768115941,13.934782608695652,13.927536231884059,13.26086956521739,1.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0
914	 �	0.0,0.0875,5.3,11.2625,14.475,0.0375,2.5875,15.0875,12.4875,12.05,0.1375,4.5,15.2875,9.2375,14.65,0.5,9.5375,12.6125,8.8875,11.4875,8.0,15.075,3.4125,0.1125,0.0,1.9125,4.1,4.6125,5.9875,10.175,0.1375,3.4,11.1375,13.1375,12.2875,7.3125,7.4875,6.3125,6.5375,0.0375,14.6875,14.55,11.0875,6.475,6.3375,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0
915	 X	15.5,20.964285714285715,8.5,11.964285714285714,32.642857142857146,7.25,28.642857142857142,15.285714285714286,19.142857142857142,9.357142857142858,0.0,5.071428571428571,31.0,15.821428571428571,0.0,0.6428571428571429,16.357142857142858,14.107142857142858,29.785714285714285,12.928571428571429,18.071428571428573,27.428571428571427,0.0,23.142857142857142,36.607142857142854,13.464285714285714,12.535714285714286,6.214285714285714,9.357142857142858,13.285714285714286,12.964285714285714,13.071428571428571,12.857142857142858,13.571428571428571,13.964285714285714,13.785714285714286,10.0,4.678571428571429,10.464285714285714,13.928571428571429,14.0,13.964285714285714,6.142857142857143,13.285714285714286,13.321428571428571,1.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0
916	 a	0.0,0.0,0.0594059405940594,4.316831683168317,31.792079207920793,0.0,2.504950495049505,14.851485148514852,26.584158415841586,35.87128712871287,7.455445544554456,25.11881188118812,16.435643564356436,26.10891089108911,17.871287128712872,22.99009900990099,20.85148514851485,14.138613861386139,28.91089108910891,17.792079207920793,21.693069306930692,28.207920792079207,21.14851485148515,29.77227722772277,26.91089108910891,0.009900990099009901,6.207920792079208,12.702970297029703,13.950495049504951,13.930693069306932,2.99009900990099,6.623762376237623,9.732673267326733,12.930693069306932,16.584158415841586,12.336633663366337,11.92079207920792,9.029702970297029,10.673267326732674,11.207920792079207,11.247524752475247,11.247524752475247,10.871287128712872,11.346534653465346,10.702970297029703,4.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0
917	 F	0.023255813953488372,8.186046511627907,9.674418604651162,8.162790697674419,15.023255813953488,6.162790697674419,15.813953488372093,0.4186046511627907,0.0,0.0,10.232558139534884,16.186046511627907,0.2558139534883721,0.0,0.0,6.930232558139535,16.372093023255815,0.16279069767441862,0.0,0.0,9.627906976744185,17.27906976744186,5.162790697674419,0.0,0.0,1.9069767441860466,3.627906976744186,3.953488372093023,3.441860465116279,3.9302325581395348,7.5813953488372094,12.046511627906977,13.116279069767442,13.116279069767442,13.116279069767442,9.86046511627907,0.18604651162790697,0.023255813953488372,0.046511627906976744,2.13953488372093,14.837209302325581,14.883720930232558,14.813953488372093,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,9.0
918	 .	1.6557377049180328,7.885245901639344,14.549180327868852,17.68032786885246,21.008196721311474,4.737704918032787,16.295081967213115,21.21311475409836,21.65573770491803,32.622950819672134,12.967213114754099,21.0327868852459,21.68032786885246,21.688524590163933,35.540983606557376,14.48360655737705,21.31967213114754,21.65573770491803,21.688524590163933,36.02459016393443,6.877049180327869,16.30327868852459,19.901639344262296,20.34426229508197,22.16393442622951,5.950819672131147,7.721311475409836,9.778688524590164,9.778688524590164,8.762295081967213,5.688524590163935,11.704918032786885,14.01639344262295,14.39344262295082,13.852459016393443,7.819672131147541,8.295081967213115,8.78688524590164,8.90983606557377,7.721311475409836,9.934426229508198,12.688524590163935,13.434426229508198,13.459016393442623,12.51639344262295,7.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,4.0,3.0,6.0
919	 $	0.01652892561983471,0.4297520661157025,3.3388429752066116,7.404958677685951,25.297520661157026,0.6859504132231405,5.652892561983471,9.305785123966942,11.983471074380166,30.31404958677686,0.008264462809917356,1.6528925619834711,8.297520661157025,12.322314049586776,21.223140495867767,1.0578512396694215,8.47107438016529,12.28099173553719,11.743801652892563,6.8429752066115705,5.8347107438016526,12.37190082644628,11.818181818181818,5.371900826446281,0.2066115702479339,2.9008264462809916,4.694214876033058,3.28099173553719,5.330578512396694,5.975206611570248,1.5454545454545454,7.851239669421488,10.057851239669422,11.991735537190083,12.991735537190083,5.56198347107438,5.586776859504132,5.082644628099174,2.487603305785124,0.15702479338842976,14.909090909090908,15.0,14.950413223140496,12.801652892561984,7.289256198347108,2.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,5.0
920	 e	1.122093023255814,13.877906976744185,18.680232558139537,19.63953488372093,29.761627906976745,14.529069767441861,23.063953488372093,6.6104651162790695,13.453488372093023,31.837209302325583,18.325581395348838,23.83139534883721,14.959302325581396,6.459302325581396,0.9709302325581395,17.88953488372093,24.162790697674417,12.767441860465116,1.0755813953488371,0.627906976744186,5.191860465116279,19.83139534883721,24.087209302325583,22.33139534883721,26.24418604651163,6.505813953488372,8.953488372093023,8.982558139534884,8.982558139534884,8.046511627906977,9.465116279069768,12.953488372093023,13.61046511627907,13.616279069767442,13.604651162790697,11.831395348837209,11.848837209302326,5.267441860465116,2.61046511627907,10.959302325581396,11.36046511627907,14.029069767441861,14.372093023255815,14.366279069767442,14.325581395348838,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,3.0,6.0
